order_id,user_id,store_id,created_at,delivery_type,product_id,quantity,product_name,category_id,category_name,drink_type,temperature,has_caffeine,has_milk,weather_temp,weather_condition,humidity,hour,day_of_week,month
1403,140,15,2025-09-09 03:23:44,delivery,33,2,Matcha Latte,7,MATCHA TÂY BẮC,tea,cold,0,1,28.2,Sunny,78,3,1,9
347,124,1,2025-09-08 23:25:44,dine-in,12,2,Latte Hạnh Nhân,3,LATTE,coffee,cold,1,1,25.3,Sunny,83,23,0,9
1295,124,12,2025-09-08 20:41:44,dine-in,36,1,Trà Đào Cam Sả - Đá,8,TRÀ TRÁI CÂY,tea,cold,1,0,29.5,Cloudy,81,20,0,9
207,97,10,2025-09-08 18:20:44,takeaway,6,1,Caramel Macchiato Nóng,1,ESPRESSO,coffee,hot,1,1,29.0,Cloudy,79,18,0,9
147,129,2,2025-09-08 07:54:44,takeaway,42,2,Hồng Trà Sữa Trân Châu,9,TRÀ SỮA,tea,cold,1,1,29.9,Cloudy,82,7,0,9
147,129,2,2025-09-08 07:54:44,takeaway,57,2,Mousse Gấu Chocolate,11,BÁNH NGỌT,food,cold,0,1,29.9,Cloudy,82,7,0,9
40,146,7,2025-09-08 03:16:44,dine-in,14,1,Latte Bạc Xỉu,3,LATTE,coffee,cold,1,1,28.0,Cloudy,80,3,0,9
833,41,11,2025-09-08 03:03:44,takeaway,6,2,Caramel Macchiato Nóng,1,ESPRESSO,coffee,hot,1,1,26.0,Rainy,83,3,0,9
833,41,11,2025-09-08 03:03:44,takeaway,23,1,Cà Phê Đen Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,0,26.0,Rainy,83,3,0,9
1008,67,15,2025-09-08 01:33:44,dine-in,17,2,Frappe Matcha Tây Bắc,4,FRAPPE,tea,cold,0,1,30.8,Rainy,75,1,0,9
1008,67,15,2025-09-08 01:33:44,dine-in,47,1,Butter Croissant Sữa Đặc,11,BÁNH NGỌT,food,room,0,1,30.8,Rainy,75,1,0,9
78,91,7,2025-09-08 01:08:44,takeaway,31,2,Matcha Latte Tây Bắc Sữa Yến Mạch (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,30.5,Rainy,85,1,0,9
78,91,7,2025-09-08 01:08:44,takeaway,59,1,Bánh Mì Que Chà Bông Phô Mai Bơ Cay,12,BÁNH MẶN,food,hot,0,1,30.5,Rainy,85,1,0,9
545,40,12,2025-09-07 23:46:44,takeaway,46,1,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,26.4,Rainy,79,23,6,9
1306,129,10,2025-09-07 22:35:44,dine-in,46,1,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,28.4,Rainy,76,22,6,9
905,75,11,2025-09-07 08:22:44,dine-in,20,1,Bạc Xỉu Caramel Muối,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,27.1,Sunny,85,8,6,9
905,75,11,2025-09-07 08:22:44,dine-in,51,2,Mochi Kem Trà Sữa Trân Châu,11,BÁNH NGỌT,food,cold,0,1,27.1,Sunny,85,8,6,9
448,78,9,2025-09-07 07:48:44,takeaway,23,2,Cà Phê Đen Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,0,30.8,Rainy,77,7,6,9
448,78,9,2025-09-07 07:48:44,takeaway,52,1,Mochi Kem Phúc Bồn Tử,11,BÁNH NGỌT,food,cold,0,1,30.8,Rainy,77,7,6,9
473,151,14,2025-09-07 07:35:44,delivery,15,1,Latte Hazelnut,3,LATTE,coffee,cold,1,1,26.2,Cloudy,78,7,6,9
473,151,14,2025-09-07 07:35:44,delivery,48,2,Matcha Burnt Cheesecake,11,BÁNH NGỌT,food,cold,0,1,26.2,Cloudy,78,7,6,9
958,28,11,2025-09-07 07:24:44,takeaway,12,2,Latte Hạnh Nhân,3,LATTE,coffee,cold,1,1,29.8,Cloudy,85,7,6,9
244,131,9,2025-09-07 01:45:44,dine-in,17,1,Frappe Matcha Tây Bắc,4,FRAPPE,tea,cold,0,1,26.1,Rainy,84,1,6,9
1279,59,14,2025-09-07 00:20:44,dine-in,22,2,Bạc Xỉu Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,28.6,Rainy,80,0,6,9
1296,145,10,2025-09-06 23:39:44,delivery,20,2,Bạc Xỉu Caramel Muối,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,26.2,Cloudy,78,23,5,9
1497,130,15,2025-09-06 22:59:44,dine-in,7,1,A-Mê Classic,2,AMERICANO,coffee,cold,1,0,26.5,Cloudy,76,22,5,9
1497,130,15,2025-09-06 22:59:44,dine-in,52,1,Mochi Kem Phúc Bồn Tử,11,BÁNH NGỌT,food,cold,0,1,26.5,Cloudy,76,22,5,9
630,12,9,2025-09-06 19:52:44,takeaway,11,1,Americano Nóng,2,AMERICANO,coffee,hot,1,0,28.3,Rainy,81,19,5,9
1242,55,4,2025-09-06 06:22:44,takeaway,22,2,Bạc Xỉu Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,26.5,Rainy,78,6,5,9
1242,55,4,2025-09-06 06:22:44,takeaway,59,2,Bánh Mì Que Chà Bông Phô Mai Bơ Cay,12,BÁNH MẶN,food,hot,0,1,26.5,Rainy,78,6,5,9
225,105,4,2025-09-06 03:31:44,delivery,7,2,A-Mê Classic,2,AMERICANO,coffee,cold,1,0,30.5,Sunny,84,3,5,9
65,59,13,2025-09-06 02:35:44,delivery,45,2,Chocolate Đá,10,CHOCOLATE,chocolate,cold,0,1,26.7,Cloudy,84,2,5,9
65,59,13,2025-09-06 02:35:44,delivery,62,1,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,26.7,Cloudy,84,2,5,9
48,171,12,2025-09-05 23:38:44,delivery,39,2,Trà Sữa Oolong Nướng Sương Sáo,9,TRÀ SỮA,tea,cold,1,1,29.5,Sunny,80,23,4,9
662,109,3,2025-09-05 23:09:44,takeaway,6,2,Caramel Macchiato Nóng,1,ESPRESSO,coffee,hot,1,1,28.4,Rainy,76,23,4,9
1389,171,13,2025-09-05 20:33:44,takeaway,17,2,Frappe Matcha Tây Bắc,4,FRAPPE,tea,cold,0,1,28.1,Rainy,76,20,4,9
1389,171,13,2025-09-05 20:33:44,takeaway,48,2,Matcha Burnt Cheesecake,11,BÁNH NGỌT,food,cold,0,1,28.1,Rainy,76,20,4,9
195,80,1,2025-09-05 18:13:44,dine-in,36,1,Trà Đào Cam Sả - Đá,8,TRÀ TRÁI CÂY,tea,cold,1,0,27.8,Sunny,79,18,4,9
195,80,1,2025-09-05 18:13:44,dine-in,61,2,Bánh Mì Que Pate Cột Đèn,12,BÁNH MẶN,food,hot,0,0,27.8,Sunny,79,18,4,9
1075,78,15,2025-09-05 05:13:44,delivery,40,1,Trà Sữa Oolong Tứ Quý Sương Sáo,9,TRÀ SỮA,tea,cold,1,1,30.3,Cloudy,79,5,4,9
416,99,13,2025-09-04 22:28:44,dine-in,40,2,Trà Sữa Oolong Tứ Quý Sương Sáo,9,TRÀ SỮA,tea,cold,1,1,30.7,Cloudy,85,22,3,9
532,150,2,2025-09-04 09:05:44,delivery,9,1,A-Mê Mơ,2,AMERICANO,coffee,cold,1,0,26.7,Sunny,77,9,3,9
532,150,2,2025-09-04 09:05:44,delivery,56,2,Mousse Tiramisu,11,BÁNH NGỌT,food,cold,1,1,26.7,Sunny,77,9,3,9
1472,32,12,2025-09-04 04:07:44,dine-in,46,1,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,26.0,Rainy,76,4,3,9
267,74,5,2025-09-04 00:54:44,takeaway,20,1,Bạc Xỉu Caramel Muối,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,31.0,Cloudy,84,0,3,9
37,43,12,2025-09-03 23:50:44,dine-in,21,2,Bạc Xỉu,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,25.5,Sunny,80,23,2,9
37,43,12,2025-09-03 23:50:44,dine-in,58,2,Butter Croissant,12,BÁNH MẶN,food,room,0,1,25.5,Sunny,80,23,2,9
422,96,3,2025-09-03 20:56:44,takeaway,37,1,Oolong Tứ Quý Sen (Nóng),8,TRÀ TRÁI CÂY,tea,hot,1,0,26.4,Rainy,75,20,2,9
557,98,1,2025-09-03 19:42:44,dine-in,45,2,Chocolate Đá,10,CHOCOLATE,chocolate,cold,0,1,30.6,Rainy,78,19,2,9
698,24,2,2025-09-03 06:35:44,takeaway,46,2,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,29.3,Rainy,81,6,2,9
698,24,2,2025-09-03 06:35:44,takeaway,52,2,Mochi Kem Phúc Bồn Tử,11,BÁNH NGỌT,food,cold,0,1,29.3,Rainy,81,6,2,9
1195,170,9,2025-09-03 05:20:44,dine-in,39,2,Trà Sữa Oolong Nướng Sương Sáo,9,TRÀ SỮA,tea,cold,1,1,25.8,Sunny,85,5,2,9
395,30,4,2025-09-03 05:09:44,dine-in,7,1,A-Mê Classic,2,AMERICANO,coffee,cold,1,0,25.9,Sunny,82,5,2,9
142,163,10,2025-09-03 02:16:44,dine-in,42,2,Hồng Trà Sữa Trân Châu,9,TRÀ SỮA,tea,cold,1,1,27.1,Sunny,77,2,2,9
142,163,10,2025-09-03 02:16:44,dine-in,63,2,Chà Bông Phô Mai,12,BÁNH MẶN,food,room,0,1,27.1,Sunny,77,2,2,9
675,75,11,2025-09-03 01:32:44,takeaway,46,1,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,29.6,Rainy,84,1,2,9
1005,67,6,2025-09-03 01:15:44,takeaway,26,1,Cà Phê Sữa Đá,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,28.0,Sunny,83,1,2,9
1005,67,6,2025-09-03 01:15:44,takeaway,53,2,Mochi Kem Việt Quất,11,BÁNH NGỌT,food,cold,0,1,28.0,Sunny,83,1,2,9
87,162,10,2025-09-02 21:40:44,takeaway,42,1,Hồng Trà Sữa Trân Châu,9,TRÀ SỮA,tea,cold,1,1,29.1,Cloudy,80,21,1,9
87,162,10,2025-09-02 21:40:44,takeaway,55,1,Mochi Kem Matcha,11,BÁNH NGỌT,food,cold,0,1,29.1,Cloudy,80,21,1,9
87,162,10,2025-09-02 21:40:44,takeaway,65,2,Pasta Heo Nướng Xốt Shoyu Butter,13,PASTA,food,hot,0,1,29.1,Cloudy,80,21,1,9
156,146,3,2025-09-02 08:46:44,takeaway,42,2,Hồng Trà Sữa Trân Châu,9,TRÀ SỮA,tea,cold,1,1,30.4,Cloudy,78,8,1,9
743,13,4,2025-09-02 05:25:44,takeaway,27,1,Cold Brew Truyền Thống,6,COLD BREW,coffee,cold,1,0,27.7,Sunny,84,5,1,9
650,158,14,2025-09-02 05:16:44,takeaway,45,2,Chocolate Đá,10,CHOCOLATE,chocolate,cold,0,1,30.8,Cloudy,77,5,1,9
650,158,14,2025-09-02 05:16:44,takeaway,62,2,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,30.8,Cloudy,77,5,1,9
650,158,14,2025-09-02 05:16:44,takeaway,27,1,Cold Brew Truyền Thống,6,COLD BREW,coffee,cold,1,0,30.8,Cloudy,77,5,1,9
246,44,13,2025-09-02 02:29:44,takeaway,33,1,Matcha Latte,7,MATCHA TÂY BẮC,tea,cold,0,1,25.6,Sunny,79,2,1,9
736,168,9,2025-09-01 23:45:44,takeaway,4,1,Cappuccino Nóng,1,ESPRESSO,coffee,hot,1,1,26.5,Rainy,82,23,0,9
753,29,2,2025-09-01 21:45:44,takeaway,32,2,Matcha Latte Tây Bắc Sữa Yến Mạch,7,MATCHA TÂY BẮC,tea,cold,0,1,25.9,Sunny,78,21,0,9
753,29,2,2025-09-01 21:45:44,takeaway,63,2,Chà Bông Phô Mai,12,BÁNH MẶN,food,room,0,1,25.9,Sunny,78,21,0,9
1116,130,5,2025-09-01 21:41:44,delivery,13,2,Latte Classic,3,LATTE,coffee,cold,1,1,30.5,Cloudy,84,21,0,9
1116,130,5,2025-09-01 21:41:44,delivery,59,1,Bánh Mì Que Chà Bông Phô Mai Bơ Cay,12,BÁNH MẶN,food,hot,0,1,30.5,Cloudy,84,21,0,9
1241,41,8,2025-09-01 18:22:44,takeaway,42,1,Hồng Trà Sữa Trân Châu,9,TRÀ SỮA,tea,cold,1,1,26.6,Sunny,78,18,0,9
108,46,4,2025-09-01 06:13:44,takeaway,11,2,Americano Nóng,2,AMERICANO,coffee,hot,1,0,26.4,Sunny,81,6,0,9
817,160,7,2025-09-01 05:39:44,delivery,27,2,Cold Brew Truyền Thống,6,COLD BREW,coffee,cold,1,0,27.6,Cloudy,77,5,0,9
817,160,7,2025-09-01 05:39:44,delivery,63,1,Chà Bông Phô Mai,12,BÁNH MẶN,food,room,0,1,27.6,Cloudy,77,5,0,9
976,28,8,2025-09-01 05:01:44,delivery,1,2,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,27.6,Sunny,85,5,0,9
510,30,2,2025-09-01 01:36:44,takeaway,29,2,Matcha Latte Tây Bắc,7,MATCHA TÂY BẮC,tea,cold,0,1,27.4,Cloudy,82,1,0,9
510,30,2,2025-09-01 01:36:44,takeaway,20,2,Bạc Xỉu Caramel Muối,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,27.4,Cloudy,82,1,0,9
221,108,6,2025-08-31 21:51:44,takeaway,38,2,Oolong Tứ Quý Sen,8,TRÀ TRÁI CÂY,tea,cold,1,1,26.7,Cloudy,82,21,6,8
221,108,6,2025-08-31 21:51:44,takeaway,61,1,Bánh Mì Que Pate Cột Đèn,12,BÁNH MẶN,food,hot,0,0,26.7,Cloudy,82,21,6,8
623,27,11,2025-08-31 18:22:44,takeaway,24,1,Cà Phê Sữa Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,28.1,Rainy,83,18,6,8
769,103,8,2025-08-31 03:14:44,takeaway,44,1,Trà Sữa Oolong BLao,9,TRÀ SỮA,tea,cold,1,1,30.4,Cloudy,88,3,6,8
605,32,11,2025-08-30 18:54:44,delivery,21,1,Bạc Xỉu,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,25.8,Cloudy,82,18,5,8
211,163,6,2025-08-30 05:02:44,delivery,1,2,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,28.8,Rainy,78,5,5,8
495,114,10,2025-08-30 02:54:44,takeaway,30,2,Matcha Latte Tây Bắc (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,26.4,Rainy,79,2,5,8
495,114,10,2025-08-30 02:54:44,takeaway,63,2,Chà Bông Phô Mai,12,BÁNH MẶN,food,room,0,1,26.4,Rainy,79,2,5,8
699,42,9,2025-08-30 02:30:44,takeaway,26,2,Cà Phê Sữa Đá,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,29.2,Cloudy,88,2,5,8
699,42,9,2025-08-30 02:30:44,takeaway,56,2,Mousse Tiramisu,11,BÁNH NGỌT,food,cold,1,1,29.2,Cloudy,88,2,5,8
763,106,3,2025-08-29 23:48:44,dine-in,6,1,Caramel Macchiato Nóng,1,ESPRESSO,coffee,hot,1,1,30.8,Rainy,85,23,4,8
763,106,3,2025-08-29 23:48:44,dine-in,62,1,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,30.8,Rainy,85,23,4,8
763,106,3,2025-08-29 23:48:44,dine-in,16,1,Latte Nóng,3,LATTE,coffee,hot,1,1,30.8,Rainy,85,23,4,8
1191,32,3,2025-08-29 23:46:44,dine-in,11,2,Americano Nóng,2,AMERICANO,coffee,hot,1,0,26.6,Cloudy,88,23,4,8
1191,32,3,2025-08-29 23:46:44,dine-in,62,1,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,26.6,Cloudy,88,23,4,8
160,21,9,2025-08-29 21:07:44,delivery,30,1,Matcha Latte Tây Bắc (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,28.1,Rainy,88,21,4,8
451,17,3,2025-08-29 20:01:44,takeaway,30,2,Matcha Latte Tây Bắc (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,27.0,Rainy,79,20,4,8
635,156,11,2025-08-29 19:39:44,delivery,33,2,Matcha Latte,7,MATCHA TÂY BẮC,tea,cold,0,1,28.2,Cloudy,79,19,4,8
1163,130,4,2025-08-29 19:19:44,takeaway,23,1,Cà Phê Đen Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,0,26.1,Rainy,84,19,4,8
1163,130,4,2025-08-29 19:19:44,takeaway,52,2,Mochi Kem Phúc Bồn Tử,11,BÁNH NGỌT,food,cold,0,1,26.1,Rainy,84,19,4,8
367,163,7,2025-08-29 18:30:44,dine-in,6,2,Caramel Macchiato Nóng,1,ESPRESSO,coffee,hot,1,1,27.2,Rainy,87,18,4,8
367,163,7,2025-08-29 18:30:44,dine-in,59,1,Bánh Mì Que Chà Bông Phô Mai Bơ Cay,12,BÁNH MẶN,food,hot,0,1,27.2,Rainy,87,18,4,8
437,62,5,2025-08-29 08:57:44,dine-in,19,1,Bạc Xỉu Foam Dừa,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,25.7,Cloudy,84,8,4,8
291,33,7,2025-08-29 07:00:44,takeaway,10,2,A-Mê Thanh Yên,2,AMERICANO,coffee,cold,1,0,30.9,Cloudy,80,7,4,8
291,33,7,2025-08-29 07:00:44,takeaway,58,2,Butter Croissant,12,BÁNH MẶN,food,room,0,1,30.9,Cloudy,80,7,4,8
197,36,15,2025-08-29 05:30:44,takeaway,35,1,Trà Đào Cam Sả - Nóng,8,TRÀ TRÁI CÂY,tea,hot,1,0,30.2,Rainy,79,5,4,8
474,116,8,2025-08-29 05:01:44,takeaway,46,1,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,27.3,Rainy,81,5,4,8
799,42,13,2025-08-29 02:23:44,delivery,46,1,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,28.0,Rainy,87,2,4,8
799,42,13,2025-08-29 02:23:44,delivery,52,1,Mochi Kem Phúc Bồn Tử,11,BÁNH NGỌT,food,cold,0,1,28.0,Rainy,87,2,4,8
1028,109,15,2025-08-29 02:14:44,delivery,32,1,Matcha Latte Tây Bắc Sữa Yến Mạch,7,MATCHA TÂY BẮC,tea,cold,0,1,28.1,Cloudy,80,2,4,8
1028,109,15,2025-08-29 02:14:44,delivery,50,2,Mít Sấy,11,BÁNH NGỌT,food,room,0,0,28.1,Cloudy,80,2,4,8
1250,104,15,2025-08-28 19:07:44,takeaway,41,1,Hồng Trà Sữa Nóng,9,TRÀ SỮA,tea,hot,1,1,25.5,Rainy,84,19,3,8
412,150,8,2025-08-28 08:29:44,delivery,26,1,Cà Phê Sữa Đá,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,28.6,Cloudy,82,8,3,8
210,28,9,2025-08-28 06:51:44,dine-in,1,1,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,26.8,Rainy,85,6,3,8
210,28,9,2025-08-28 06:51:44,dine-in,58,2,Butter Croissant,12,BÁNH MẶN,food,room,0,1,26.8,Rainy,85,6,3,8
112,41,6,2025-08-28 04:49:44,delivery,6,2,Caramel Macchiato Nóng,1,ESPRESSO,coffee,hot,1,1,30.4,Rainy,84,4,3,8
1265,168,12,2025-08-28 03:48:44,dine-in,22,1,Bạc Xỉu Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,26.3,Rainy,82,3,3,8
1265,168,12,2025-08-28 03:48:44,dine-in,48,1,Matcha Burnt Cheesecake,11,BÁNH NGỌT,food,cold,0,1,26.3,Rainy,82,3,3,8
1344,41,3,2025-08-27 19:19:44,dine-in,34,2,Matcha Tây Bắc Trân Châu Hoàng Kim,7,MATCHA TÂY BẮC,tea,cold,0,1,30.7,Cloudy,78,19,2,8
1429,125,3,2025-08-27 02:39:44,delivery,16,1,Latte Nóng,3,LATTE,coffee,hot,1,1,30.0,Rainy,85,2,2,8
1423,107,10,2025-08-27 00:13:44,dine-in,23,1,Cà Phê Đen Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,0,27.9,Cloudy,78,0,2,8
1423,107,10,2025-08-27 00:13:44,dine-in,60,2,Bánh Mì Que Bò Nấm Xốt Bơ,12,BÁNH MẶN,food,hot,0,0,27.9,Cloudy,78,0,2,8
1300,153,14,2025-08-26 19:56:44,dine-in,11,1,Americano Nóng,2,AMERICANO,coffee,hot,1,0,25.9,Rainy,78,19,1,8
820,86,4,2025-08-26 19:42:44,takeaway,33,2,Matcha Latte,7,MATCHA TÂY BẮC,tea,cold,0,1,29.1,Cloudy,83,19,1,8
250,136,1,2025-08-26 07:04:44,takeaway,11,1,Americano Nóng,2,AMERICANO,coffee,hot,1,0,27.1,Rainy,78,7,1,8
851,91,5,2025-08-26 06:09:44,takeaway,39,1,Trà Sữa Oolong Nướng Sương Sáo,9,TRÀ SỮA,tea,cold,1,1,25.8,Cloudy,84,6,1,8
851,91,5,2025-08-26 06:09:44,takeaway,59,1,Bánh Mì Que Chà Bông Phô Mai Bơ Cay,12,BÁNH MẶN,food,hot,0,1,25.8,Cloudy,84,6,1,8
144,75,6,2025-08-26 04:36:44,takeaway,3,2,Cappuccino Đá,1,ESPRESSO,coffee,cold,1,1,29.1,Cloudy,81,4,1,8
144,75,6,2025-08-26 04:36:44,takeaway,10,2,A-Mê Thanh Yên,2,AMERICANO,coffee,cold,1,0,29.1,Cloudy,81,4,1,8
185,54,13,2025-08-26 00:45:44,dine-in,13,2,Latte Classic,3,LATTE,coffee,cold,1,1,29.4,Cloudy,82,0,1,8
1330,158,2,2025-08-25 23:18:44,takeaway,23,2,Cà Phê Đen Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,0,28.4,Cloudy,83,23,0,8
1330,158,2,2025-08-25 23:18:44,takeaway,60,2,Bánh Mì Que Bò Nấm Xốt Bơ,12,BÁNH MẶN,food,hot,0,0,28.4,Cloudy,83,23,0,8
469,157,1,2025-08-25 22:26:44,dine-in,6,2,Caramel Macchiato Nóng,1,ESPRESSO,coffee,hot,1,1,26.3,Rainy,88,22,0,8
494,90,11,2025-08-25 21:54:44,delivery,45,2,Chocolate Đá,10,CHOCOLATE,chocolate,cold,0,1,30.8,Cloudy,80,21,0,8
734,47,8,2025-08-25 07:22:44,delivery,32,2,Matcha Latte Tây Bắc Sữa Yến Mạch,7,MATCHA TÂY BẮC,tea,cold,0,1,30.2,Cloudy,83,7,0,8
610,67,9,2025-08-24 08:30:44,dine-in,12,1,Latte Hạnh Nhân,3,LATTE,coffee,cold,1,1,29.2,Cloudy,86,8,6,8
610,67,9,2025-08-24 08:30:44,dine-in,56,2,Mousse Tiramisu,11,BÁNH NGỌT,food,cold,1,1,29.2,Cloudy,86,8,6,8
863,163,10,2025-08-24 08:22:44,takeaway,37,2,Oolong Tứ Quý Sen (Nóng),8,TRÀ TRÁI CÂY,tea,hot,1,0,28.7,Rainy,87,8,6,8
863,163,10,2025-08-24 08:22:44,takeaway,61,1,Bánh Mì Que Pate Cột Đèn,12,BÁNH MẶN,food,hot,0,0,28.7,Rainy,87,8,6,8
1125,145,11,2025-08-24 06:27:44,dine-in,30,2,Matcha Latte Tây Bắc (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,26.8,Rainy,81,6,6,8
735,120,5,2025-08-24 05:51:44,takeaway,35,1,Trà Đào Cam Sả - Nóng,8,TRÀ TRÁI CÂY,tea,hot,1,0,29.6,Rainy,79,5,6,8
460,115,2,2025-08-24 05:34:44,takeaway,22,2,Bạc Xỉu Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,25.2,Cloudy,78,5,6,8
460,115,2,2025-08-24 05:34:44,takeaway,53,2,Mochi Kem Việt Quất,11,BÁNH NGỌT,food,cold,0,1,25.2,Cloudy,78,5,6,8
1220,88,13,2025-08-24 03:12:44,delivery,24,1,Cà Phê Sữa Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,26.5,Rainy,80,3,6,8
1220,88,13,2025-08-24 03:12:44,delivery,58,2,Butter Croissant,12,BÁNH MẶN,food,room,0,1,26.5,Rainy,80,3,6,8
665,54,10,2025-08-24 02:44:44,dine-in,13,1,Latte Classic,3,LATTE,coffee,cold,1,1,26.7,Cloudy,81,2,6,8
485,86,14,2025-08-24 02:37:44,takeaway,28,1,Cold Brew Kim Quất,6,COLD BREW,coffee,cold,1,0,25.3,Cloudy,82,2,6,8
485,86,14,2025-08-24 02:37:44,takeaway,60,2,Bánh Mì Que Bò Nấm Xốt Bơ,12,BÁNH MẶN,food,hot,0,0,25.3,Cloudy,82,2,6,8
579,70,1,2025-08-24 02:23:44,takeaway,30,1,Matcha Latte Tây Bắc (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,26.9,Rainy,83,2,6,8
579,70,1,2025-08-24 02:23:44,takeaway,49,1,Burnt Cheesecake,11,BÁNH NGỌT,food,cold,0,1,26.9,Rainy,83,2,6,8
1065,131,4,2025-08-24 02:23:44,takeaway,37,2,Oolong Tứ Quý Sen (Nóng),8,TRÀ TRÁI CÂY,tea,hot,1,0,25.9,Rainy,80,2,6,8
1065,131,4,2025-08-24 02:23:44,takeaway,61,2,Bánh Mì Que Pate Cột Đèn,12,BÁNH MẶN,food,hot,0,0,25.9,Rainy,80,2,6,8
184,100,11,2025-08-23 21:00:44,takeaway,11,1,Americano Nóng,2,AMERICANO,coffee,hot,1,0,28.4,Rainy,87,21,5,8
184,100,11,2025-08-23 21:00:44,takeaway,55,2,Mochi Kem Matcha,11,BÁNH NGỌT,food,cold,0,1,28.4,Rainy,87,21,5,8
164,108,11,2025-08-23 04:56:44,delivery,45,1,Chocolate Đá,10,CHOCOLATE,chocolate,cold,0,1,30.8,Cloudy,82,4,5,8
1376,129,11,2025-08-23 04:32:44,takeaway,27,1,Cold Brew Truyền Thống,6,COLD BREW,coffee,cold,1,0,28.2,Cloudy,80,4,5,8
584,60,9,2025-08-23 04:03:44,takeaway,30,1,Matcha Latte Tây Bắc (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,26.2,Rainy,84,4,5,8
740,100,12,2025-08-23 03:37:44,dine-in,22,2,Bạc Xỉu Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,28.3,Rainy,80,3,5,8
1325,141,11,2025-08-23 01:22:44,takeaway,9,1,A-Mê Mơ,2,AMERICANO,coffee,cold,1,0,29.6,Cloudy,85,1,5,8
862,119,2,2025-08-22 18:58:44,takeaway,8,1,A-Mê Đào,2,AMERICANO,coffee,cold,1,0,30.7,Cloudy,84,18,4,8
862,119,2,2025-08-22 18:58:44,takeaway,19,2,Bạc Xỉu Foam Dừa,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,30.7,Cloudy,84,18,4,8
109,108,9,2025-08-22 18:35:44,takeaway,34,2,Matcha Tây Bắc Trân Châu Hoàng Kim,7,MATCHA TÂY BẮC,tea,cold,0,1,30.2,Cloudy,82,18,4,8
431,51,1,2025-08-22 18:08:44,takeaway,4,2,Cappuccino Nóng,1,ESPRESSO,coffee,hot,1,1,28.2,Cloudy,86,18,4,8
471,46,1,2025-08-22 05:57:44,takeaway,16,1,Latte Nóng,3,LATTE,coffee,hot,1,1,27.3,Rainy,80,5,4,8
84,96,8,2025-08-21 23:09:44,takeaway,10,1,A-Mê Thanh Yên,2,AMERICANO,coffee,cold,1,0,29.0,Cloudy,82,23,3,8
84,96,8,2025-08-21 23:09:44,takeaway,55,2,Mochi Kem Matcha,11,BÁNH NGỌT,food,cold,0,1,29.0,Cloudy,82,23,3,8
847,44,7,2025-08-21 08:04:44,delivery,31,1,Matcha Latte Tây Bắc Sữa Yến Mạch (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,25.2,Rainy,87,8,3,8
