id,order_id,temperature,weather_condition,humidity,recorded_at
923,935,30.7,Rainy,78,"2025-08-05 21:35:44"
924,936,29.6,Cloudy,83,"2025-06-26 20:58:44"
925,937,26.1,Cool,73,"2025-11-10 18:45:44"
926,938,26.2,Cloudy,81,"2025-10-26 19:50:44"
927,939,26.2,Cool,72,"2025-11-30 08:54:44"
928,940,25.6,Sunny,83,"2025-09-27 23:52:44"
929,941,25.8,Sunny,76,"2025-09-24 03:56:44"
930,942,29.1,Rainy,82,"2025-09-27 05:21:44"
931,943,24.0,Sunny,76,"2025-11-01 02:24:44"
932,944,28.4,Cool,77,"2025-11-09 03:53:44"
933,945,29.0,Cloudy,79,"2025-10-12 20:52:44"
934,946,28.1,Cloudy,83,"2025-10-25 03:27:44"
935,947,28.1,Rainy,80,"2025-08-19 05:13:44"
936,948,25.8,Sunny,82,"2025-09-21 04:56:44"
937,949,27.1,Cloudy,87,"2025-07-31 02:50:44"
938,950,25.8,Cloudy,78,"2025-06-28 23:58:44"
939,951,28.1,Sunny,83,"2025-10-15 23:28:44"
940,952,25.3,Cloudy,74,"2025-11-30 21:51:44"
941,953,28.5,Cloudy,78,"2025-10-29 23:18:44"
942,954,28.9,Sunny,74,"2025-11-26 02:45:44"
943,955,28.7,Cloudy,86,"2025-06-08 00:30:44"
944,956,26.4,Cloudy,79,"2025-10-13 18:52:44"
945,957,28.2,Cloudy,70,"2025-11-23 03:30:44"
946,958,29.8,Cloudy,85,"2025-09-07 07:24:44"
947,959,25.2,Cloudy,85,"2025-06-24 07:54:44"
948,960,26.9,Rainy,82,"2025-10-29 03:19:44"
949,961,27.0,Cloudy,81,"2025-10-22 22:16:44"
950,962,30.0,Rainy,83,"2025-10-21 22:15:44"
951,963,28.1,Cloudy,82,"2025-07-17 05:28:44"
952,964,25.4,Sunny,84,"2025-09-10 02:49:44"
953,965,26.6,Rainy,80,"2025-09-30 06:59:44"
954,966,29.2,Sunny,84,"2025-09-24 03:01:44"
955,967,26.2,Sunny,71,"2025-11-01 21:48:44"
956,968,29.1,Cloudy,81,"2025-09-18 06:58:44"
957,969,26.4,Rainy,78,"2025-07-22 22:54:44"
958,970,26.0,Sunny,76,"2025-10-31 04:05:44"
959,971,26.8,Cloudy,83,"2025-10-04 18:52:44"
960,972,30.4,Sunny,84,"2025-09-21 01:56:44"
961,973,27.4,Cloudy,78,"2025-11-29 02:49:44"
962,974,30.5,Cloudy,83,"2025-08-19 06:34:44"
963,975,27.2,Cool,67,"2025-12-02 19:10:44"
964,976,27.6,Sunny,85,"2025-09-01 05:01:44"
965,977,27.8,Rainy,75,"2025-09-23 23:18:44"
966,978,28.0,Rainy,82,"2025-08-06 21:25:44"
967,979,28.6,Sunny,80,"2025-09-24 08:51:44"
968,980,27.8,Sunny,80,"2025-11-28 07:33:44"
969,981,29.4,Rainy,79,"2025-07-12 00:05:44"
970,982,24.6,Sunny,75,"2025-11-19 23:11:44"
971,983,28.2,Cloudy,88,"2025-07-26 19:58:44"
972,984,30.0,Rainy,87,"2025-07-11 04:01:44"
973,985,28.5,Cool,73,"2025-11-18 22:55:44"
974,986,27.5,Rainy,82,"2025-09-10 21:08:44"
975,987,27.3,Cloudy,78,"2025-10-11 03:30:44"
976,988,29.0,Sunny,79,"2025-11-12 00:44:44"
977,989,29.9,Cloudy,75,"2025-09-01 02:19:44"
978,990,29.2,Rainy,81,"2025-09-09 18:25:44"
979,991,24.3,Sunny,79,"2025-11-18 07:08:44"
980,992,27.4,Rainy,79,"2025-07-23 00:29:44"
981,993,27.7,Cloudy,84,"2025-07-25 08:40:44"
982,994,27.7,Cloudy,83,"2025-07-26 19:41:44"
983,995,27.3,Sunny,79,"2025-11-21 02:57:44"
984,996,29.0,Rainy,81,"2025-07-21 03:53:44"
985,997,29.7,Cloudy,78,"2025-07-24 05:27:44"
986,998,29.7,Rainy,83,"2025-06-13 07:40:44"
987,999,25.3,Sunny,72,"2025-11-14 02:13:44"
988,1000,28.2,Rainy,87,"2025-07-13 02:06:44"
989,1001,28.1,Sunny,82,"2025-10-22 00:50:44"
990,1002,27.1,Sunny,75,"2025-11-26 06:17:44"
991,1003,23.3,Cloudy,69,"2025-12-01 23:13:44"
992,1004,25.0,Cool,78,"2025-11-11 04:27:44"
993,1005,28.0,Sunny,83,"2025-09-03 01:15:44"
994,1006,25.8,Cloudy,80,"2025-10-22 07:38:44"
995,1007,30.0,Rainy,87,"2025-07-15 05:00:44"
996,1008,30.8,Rainy,75,"2025-09-08 01:33:44"
997,1009,28.2,Hot,84,"2025-06-15 07:47:44"
998,1010,28.3,Cloudy,79,"2025-09-15 19:45:44"
999,1011,24.4,Cloudy,80,"2025-11-21 03:38:44"
1000,1012,26.2,Hot,86,"2025-06-30 02:53:44"
1001,1013,25.2,Rainy,84,"2025-09-18 01:33:44"
1002,1014,28.8,Rainy,83,"2025-06-21 03:39:44"
1003,1015,24.9,Sunny,74,"2025-11-27 05:12:44"
1004,1016,27.9,Rainy,86,"2025-06-07 03:16:44"
1005,1017,30.8,Rainy,84,"2025-09-15 07:18:44"
1006,1018,27.7,Cool,73,"2025-11-07 04:08:44"
1007,1019,24.2,Cloudy,73,"2025-11-18 08:55:44"
1008,1020,29.0,Sunny,83,"2025-10-29 19:30:44"
1009,1021,26.6,Sunny,83,"2025-10-25 01:54:44"
1010,1022,30.7,Rainy,78,"2025-08-17 23:27:44"
1011,1023,29.1,Rainy,79,"2025-10-12 03:45:44"
1012,1024,25.9,Cloudy,79,"2025-07-26 02:14:44"
1013,1025,30.4,Rainy,86,"2025-06-19 02:09:44"
1014,1026,26.3,Rainy,81,"2025-09-13 20:55:44"
1015,1027,28.7,Cool,80,"2025-11-02 21:14:44"
1016,1028,28.1,Cloudy,80,"2025-08-29 02:14:44"
1017,1029,27.9,Rainy,80,"2025-06-10 22:23:44"
1018,1030,29.6,Cloudy,87,"2025-08-18 00:11:44"
1019,1031,28.9,Sunny,77,"2025-10-24 01:01:44"
1020,1032,24.8,Cool,73,"2025-12-02 07:55:44"
1021,1033,25.7,Cloudy,86,"2025-07-17 00:24:44"
1022,1034,25.8,Hot,84,"2025-06-10 23:35:44"
1023,1035,26.4,Rainy,80,"2025-06-12 22:34:44"
1024,1036,28.6,Cool,76,"2025-11-28 02:00:44"
1025,1037,29.8,Cloudy,83,"2025-10-24 07:04:44"
1026,1038,27.3,Rainy,83,"2025-07-01 08:10:44"
1027,1039,27.2,Rainy,80,"2025-07-31 22:57:44"
1028,1040,27.2,Cloudy,85,"2025-07-09 19:32:44"
1029,1041,29.4,Cloudy,78,"2025-10-30 05:09:44"
1030,1042,28.9,Sunny,77,"2025-09-10 03:18:44"
1031,1043,29.8,Hot,88,"2025-06-29 00:36:44"
1032,1044,27.2,Sunny,70,"2025-11-14 20:59:44"
1033,1045,27.2,Cloudy,80,"2025-08-12 22:50:44"
1034,1046,28.6,Rainy,79,"2025-08-10 08:35:44"
1035,1047,25.4,Rainy,78,"2025-06-26 05:40:44"
1036,1048,27.2,Cool,80,"2025-11-27 04:58:44"
1037,1049,27.7,Cloudy,83,"2025-10-05 18:43:44"
1038,1050,28.2,Sunny,76,"2025-11-09 07:24:44"
1039,1051,29.5,Cloudy,82,"2025-06-18 18:16:44"
1040,1052,27.0,Sunny,80,"2025-10-14 23:40:44"
1041,1053,23.8,Cool,71,"2025-12-03 00:27:44"
1042,1054,28.6,Rainy,80,"2025-10-12 23:06:44"
1043,1055,27.9,Rainy,78,"2025-06-16 00:48:44"
1044,1056,28.7,Sunny,70,"2025-11-24 08:41:44"
1045,1057,29.1,Rainy,81,"2025-07-27 03:13:44"
1046,1058,28.2,Cloudy,82,"2025-07-03 02:39:44"
1047,1059,29.1,Sunny,82,"2025-10-21 06:11:44"
1048,1060,24.9,Sunny,75,"2025-11-25 03:44:44"
1049,1061,28.8,Rainy,82,"2025-07-02 04:48:44"
1050,1062,27.5,Rainy,80,"2025-08-10 21:21:44"
1051,1063,29.0,Cloudy,84,"2025-07-30 05:41:44"
1052,1064,25.5,Cloudy,86,"2025-07-23 01:18:44"
1053,1065,25.9,Rainy,80,"2025-08-24 02:23:44"
1054,1066,27.3,Cool,76,"2025-11-27 00:00:44"
1055,1067,29.5,Cloudy,83,"2025-10-16 07:33:44"
1056,1068,28.7,Cloudy,85,"2025-07-31 01:14:44"
1057,1069,25.6,Rainy,81,"2025-10-08 20:38:44"
1058,1070,26.0,Cloudy,78,"2025-11-13 06:35:44"
1059,1071,28.0,Rainy,86,"2025-07-12 22:19:44"
1060,1072,26.1,Cloudy,83,"2025-06-06 22:01:44"
1061,1073,28.4,Cloudy,84,"2025-07-06 08:39:44"
1062,1074,26.3,Cloudy,82,"2025-10-12 19:15:44"
1063,1075,30.3,Cloudy,79,"2025-09-05 05:13:44"
1064,1076,28.8,Rainy,77,"2025-10-18 18:09:44"
1065,1077,27.3,Rainy,86,"2025-06-18 06:41:44"
1066,1078,27.9,Cloudy,80,"2025-08-13 20:36:44"
1067,1079,30.3,Cloudy,85,"2025-08-16 08:51:44"
1068,1080,27.6,Rainy,78,"2025-07-31 06:46:44"
1069,1081,25.3,Rainy,85,"2025-06-28 07:34:44"
1070,1082,26.6,Cloudy,87,"2025-06-17 21:50:44"
1071,1083,25.1,Cool,75,"2025-11-24 06:20:44"
1072,1084,26.4,Rainy,86,"2025-07-29 07:48:44"
1073,1085,27.3,Cloudy,80,"2025-07-06 03:34:44"
1074,1086,25.5,Rainy,84,"2025-08-16 20:38:44"
1075,1087,24.1,Cool,79,"2025-11-16 00:11:44"
1076,1088,26.7,Cloudy,78,"2025-08-10 22:09:44"
1077,1089,25.8,Rainy,83,"2025-07-09 21:31:44"
1078,1090,24.2,Sunny,71,"2025-11-24 21:42:44"
1079,1091,27.9,Rainy,88,"2025-07-26 18:52:44"
1080,1092,26.6,Sunny,78,"2025-11-28 04:17:44"
1081,1093,28.8,Cloudy,79,"2025-09-19 03:27:44"
1082,1094,28.3,Rainy,78,"2025-06-05 20:09:44"
1083,1095,26.0,Cloudy,80,"2025-10-28 03:56:44"
1084,1096,26.9,Cloudy,83,"2025-06-28 08:23:44"
1085,1097,28.8,Rainy,79,"2025-07-23 22:54:44"
1086,1098,26.1,Rainy,79,"2025-06-08 01:43:44"
1087,1099,26.6,Cool,72,"2025-11-08 19:33:44"
1088,1100,27.4,Rainy,79,"2025-08-04 07:49:44"
1089,1101,25.1,Cloudy,87,"2025-07-04 22:37:44"
1090,1102,27.6,Rainy,86,"2025-07-07 21:58:44"
1091,1103,25.3,Sunny,76,"2025-11-13 21:01:44"
1092,1104,30.4,Cloudy,82,"2025-07-31 03:14:44"
1093,1105,26.5,Cloudy,88,"2025-07-18 01:04:44"
1094,1106,30.3,Cloudy,82,"2025-06-07 08:48:44"
1095,1107,24.7,Cool,70,"2025-11-19 22:36:44"
1096,1108,29.5,Cloudy,83,"2025-08-08 01:38:44"
1097,1109,22.4,Cloudy,69,"2025-12-03 01:18:44"
1098,1110,28.3,Cloudy,77,"2025-10-12 03:20:44"
1099,1111,26.6,Cool,75,"2025-11-04 19:00:44"
1100,1112,25.9,Cloudy,87,"2025-07-01 19:59:44"
1101,1113,29.3,Hot,88,"2025-06-21 19:43:44"
1102,1114,26.0,Rainy,83,"2025-07-04 06:51:44"
1103,1115,29.0,Hot,79,"2025-06-06 06:10:44"
1104,1116,30.5,Cloudy,84,"2025-09-01 21:41:44"
1105,1117,25.7,Rainy,86,"2025-07-12 03:30:44"
1106,1118,28.5,Cool,78,"2025-11-24 01:30:44"
1107,1119,25.3,Cool,73,"2025-12-01 23:30:44"
1108,1120,25.5,Cloudy,85,"2025-07-18 08:44:44"
1109,1121,28.4,Cloudy,80,"2025-10-20 08:53:44"
1110,1122,29.4,Rainy,86,"2025-08-22 09:03:44"
1111,1123,25.1,Cloudy,82,"2025-07-31 23:38:44"
1112,1124,29.5,Cloudy,87,"2025-08-08 08:57:44"
1113,1125,26.8,Rainy,81,"2025-08-24 06:27:44"
1114,1126,26.8,Cloudy,78,"2025-06-21 18:45:44"
1115,1127,25.2,Cloudy,83,"2025-08-01 04:38:44"
1116,1128,27.5,Sunny,77,"2025-10-29 18:34:44"
1117,1129,26.9,Cloudy,88,"2025-06-19 06:44:44"
1118,1130,26.6,Cool,78,"2025-11-12 02:55:44"
1119,1131,25.0,Rainy,87,"2025-07-28 03:29:44"
1120,1132,29.4,Rainy,83,"2025-07-27 01:13:44"
1121,1133,25.5,Cloudy,79,"2025-07-05 20:13:44"
1122,1134,26.7,Rainy,81,"2025-10-27 18:44:44"
1123,1135,29.2,Cloudy,83,"2025-10-14 21:22:44"
1124,1136,26.7,Cloudy,86,"2025-07-22 04:49:44"
1125,1137,29.1,Cloudy,86,"2025-08-06 00:18:44"
1126,1138,25.8,Rainy,76,"2025-10-13 22:03:44"
1127,1139,26.8,Sunny,80,"2025-11-16 04:58:44"
1128,1140,27.8,Cloudy,85,"2025-07-23 23:20:44"
1129,1141,27.5,Rainy,78,"2025-08-20 22:09:44"
1130,1142,30.2,Hot,78,"2025-06-06 07:17:44"
1131,1143,27.2,Cloudy,83,"2025-09-01 22:45:44"
1132,1144,25.5,Cool,72,"2025-11-04 19:09:44"
1133,1145,25.1,Sunny,80,"2025-11-26 03:43:44"
1134,1146,27.1,Sunny,78,"2025-11-26 03:07:44"
1135,1147,29.4,Cloudy,82,"2025-09-02 04:23:44"
1136,1148,25.8,Rainy,82,"2025-06-24 04:09:44"
1137,1149,29.0,Hot,85,"2025-06-07 00:02:44"
1138,1150,27.3,Sunny,82,"2025-10-14 19:59:44"
1139,1151,26.8,Cloudy,86,"2025-07-31 05:05:44"
1140,1152,25.6,Sunny,72,"2025-11-06 04:13:44"
1141,1153,27.3,Rainy,78,"2025-07-23 04:53:44"
1142,1154,25.8,Cloudy,86,"2025-07-25 06:47:44"
1143,1155,25.3,Cloudy,87,"2025-06-30 20:08:44"
1144,1156,24.4,Cloudy,70,"2025-11-23 23:40:44"
1145,1157,25.7,Cool,70,"2025-11-01 06:55:44"
1146,1158,28.5,Sunny,77,"2025-10-13 22:31:44"
1147,1159,28.1,Sunny,80,"2025-09-15 03:44:44"
1148,1160,27.0,Cloudy,77,"2025-09-02 04:04:44"
1149,1161,26.7,Sunny,77,"2025-09-19 20:50:44"
1150,1162,27.2,Cloudy,84,"2025-07-21 22:44:44"
1151,1163,26.1,Rainy,84,"2025-08-29 19:19:44"
1152,1164,26.5,Hot,82,"2025-06-30 07:05:44"
1153,1165,26.9,Rainy,81,"2025-07-23 21:29:44"
1154,1166,27.8,Sunny,73,"2025-11-30 22:27:44"
1155,1167,25.2,Cool,71,"2025-11-01 19:37:44"
1156,1168,24.9,Cool,78,"2025-11-02 00:51:44"
1157,1169,26.3,Sunny,71,"2025-11-05 00:58:44"
1158,1170,28.7,Rainy,88,"2025-07-21 01:30:44"
1159,1171,28.4,Rainy,81,"2025-08-14 06:05:44"
1160,1172,28.1,Rainy,79,"2025-09-12 23:23:44"
1161,1173,27.4,Cloudy,79,"2025-10-17 20:50:44"
1162,1174,28.0,Rainy,83,"2025-08-20 03:52:44"
1163,1175,29.4,Cloudy,76,"2025-09-23 08:06:44"
1164,1176,26.0,Sunny,79,"2025-10-20 21:35:44"
1165,1177,30.5,Rainy,83,"2025-08-21 06:57:44"
1166,1178,25.0,Cool,78,"2025-11-02 02:26:44"
1167,1179,29.9,Rainy,78,"2025-06-28 08:28:44"
1168,1180,25.3,Cloudy,88,"2025-07-22 09:07:44"
1169,1181,28.2,Rainy,87,"2025-08-18 06:09:44"
1170,1182,29.5,Cloudy,76,"2025-09-10 05:47:44"
1171,1183,29.0,Rainy,87,"2025-06-27 21:31:44"
1172,1184,26.0,Sunny,75,"2025-11-16 02:54:44"
1173,1185,26.9,Rainy,82,"2025-10-13 19:32:44"
1174,1186,25.4,Rainy,83,"2025-10-25 19:03:44"
1175,1187,29.7,Cloudy,84,"2025-07-25 04:14:44"
1176,1188,27.9,Rainy,80,"2025-07-04 18:11:44"
1177,1189,24.2,Sunny,73,"2025-11-15 05:12:44"
1178,1190,27.2,Rainy,86,"2025-06-18 03:15:44"
1179,1191,26.6,Cloudy,88,"2025-08-29 23:46:44"
1180,1192,27.6,Sunny,80,"2025-09-03 19:01:44"
1181,1193,28.8,Sunny,80,"2025-10-27 22:05:44"
1182,1194,25.8,Sunny,78,"2025-11-27 19:34:44"
1183,1195,25.8,Sunny,85,"2025-09-03 05:20:44"
1184,1196,25.5,Cloudy,84,"2025-06-10 18:45:44"
1185,1197,25.8,Cloudy,85,"2025-07-14 02:24:44"
1186,1198,27.8,Rainy,85,"2025-07-31 05:05:44"
1187,1199,26.4,Rainy,86,"2025-06-12 18:39:44"
1188,1200,27.0,Cloudy,76,"2025-09-27 01:44:44"
1189,1201,28.6,Cloudy,86,"2025-08-05 04:25:44"
1190,1202,28.9,Cloudy,87,"2025-07-17 06:07:44"
1191,1203,24.5,Cloudy,72,"2025-12-01 00:11:44"
1192,1204,30.9,Rainy,86,"2025-06-13 02:26:44"
1193,1205,25.8,Cloudy,80,"2025-11-11 20:38:44"
1194,1206,25.1,Sunny,82,"2025-10-17 18:38:44"
1195,1207,28.0,Rainy,86,"2025-08-03 03:02:44"
1196,1208,25.8,Sunny,66,"2025-12-01 07:10:44"
1197,1209,27.4,Cloudy,88,"2025-08-11 04:44:44"
1198,1210,28.0,Rainy,75,"2025-10-05 07:18:44"
1199,1211,26.8,Cool,78,"2025-11-25 05:25:44"
1200,1212,30.5,Rainy,79,"2025-07-11 20:52:44"
1201,1213,28.5,Cloudy,71,"2025-11-03 20:31:44"
1202,1214,30.0,Rainy,84,"2025-08-19 07:06:44"
1203,1215,25.6,Rainy,77,"2025-09-15 01:09:44"
1204,1216,29.1,Cloudy,78,"2025-06-28 08:56:44"
1205,1217,28.3,Cloudy,85,"2025-09-08 04:33:44"
1206,1218,30.0,Rainy,82,"2025-07-06 04:23:44"
1207,1219,25.4,Hot,78,"2025-06-15 05:10:44"
1208,1220,26.5,Rainy,80,"2025-08-24 03:12:44"
1209,1221,25.0,Rainy,75,"2025-10-11 01:19:44"
1210,1222,26.0,Cool,73,"2025-11-08 19:10:44"
1211,1223,26.0,Cloudy,76,"2025-09-10 19:10:44"
1212,1224,25.1,Hot,81,"2025-06-14 00:27:44"
1213,1225,29.8,Rainy,82,"2025-06-14 08:54:44"
1214,1226,29.0,Rainy,75,"2025-10-06 06:57:44"
1215,1227,25.7,Rainy,87,"2025-08-15 18:35:44"
1216,1228,28.8,Rainy,75,"2025-09-29 23:58:44"
1217,1229,27.8,Cloudy,80,"2025-10-07 20:08:44"
1218,1230,25.4,Sunny,80,"2025-11-01 06:10:44"
1219,1231,29.0,Cloudy,78,"2025-11-26 04:44:44"
1220,1232,28.7,Cloudy,75,"2025-10-07 22:05:44"
1221,1233,28.8,Sunny,70,"2025-11-22 18:46:44"
1222,1234,25.3,Rainy,82,"2025-10-30 23:45:44"
1223,1235,27.2,Cloudy,80,"2025-07-16 23:51:44"
1224,1236,29.0,Cloudy,83,"2025-10-06 07:39:44"
1225,1237,27.8,Cloudy,86,"2025-08-01 07:54:44"
1226,1238,25.2,Rainy,87,"2025-08-05 06:59:44"
1227,1239,27.9,Cloudy,85,"2025-07-07 23:55:44"
1228,1240,29.5,Hot,85,"2025-06-19 00:44:44"
1229,1241,26.6,Sunny,78,"2025-09-01 18:22:44"
1230,1242,26.5,Rainy,78,"2025-09-06 06:22:44"
1231,1243,28.0,Cloudy,87,"2025-07-22 06:18:44"
1232,1244,29.2,Sunny,76,"2025-10-22 02:57:44"
1233,1245,26.8,Sunny,83,"2025-09-11 23:54:44"
1234,1246,28.4,Cool,78,"2025-11-26 07:38:44"
1235,1247,26.7,Sunny,78,"2025-09-21 03:06:44"
1236,1248,29.6,Cloudy,82,"2025-06-10 23:17:44"
1237,1249,27.5,Sunny,81,"2025-10-29 02:51:44"
1238,1250,25.5,Rainy,84,"2025-08-28 19:07:44"
1239,1251,27.9,Rainy,83,"2025-06-27 07:13:44"
1240,1252,26.4,Cool,70,"2025-11-01 01:41:44"
1241,1253,26.1,Cloudy,74,"2025-11-21 19:45:44"
1242,1254,26.9,Cloudy,71,"2025-11-02 19:53:44"
1243,1255,27.8,Rainy,83,"2025-10-10 07:34:44"
1244,1256,30.5,Cloudy,82,"2025-08-21 07:36:44"
1245,1257,28.7,Cloudy,77,"2025-11-08 04:52:44"
1246,1258,27.1,Sunny,75,"2025-10-09 00:45:44"
1247,1259,27.3,Rainy,81,"2025-08-10 05:09:44"
1248,1260,29.8,Rainy,86,"2025-07-23 00:33:44"
1249,1261,28.2,Cloudy,77,"2025-10-31 07:55:44"
1250,1262,26.1,Sunny,77,"2025-11-07 23:05:44"
1251,1263,28.2,Sunny,80,"2025-09-23 19:03:44"
1252,1264,31.0,Hot,78,"2025-06-27 00:36:44"
1253,1265,26.3,Rainy,82,"2025-08-28 03:48:44"
1254,1266,29.0,Cloudy,88,"2025-06-08 01:54:44"
1255,1267,27.7,Cloudy,85,"2025-07-25 03:16:44"
1256,1268,28.2,Cloudy,79,"2025-10-02 01:53:44"
1257,1269,26.9,Rainy,75,"2025-10-13 02:07:44"
1258,1270,27.5,Rainy,81,"2025-07-19 02:30:44"
1259,1271,29.5,Cloudy,80,"2025-08-29 07:00:44"
1260,1272,28.8,Rainy,76,"2025-10-26 07:47:44"
1261,1273,29.7,Cloudy,82,"2025-08-16 07:14:44"
1262,1274,25.6,Sunny,84,"2025-09-18 05:32:44"
1263,1275,29.1,Rainy,82,"2025-10-04 01:27:44"
1264,1276,30.9,Cloudy,87,"2025-07-16 06:55:44"
1265,1277,27.3,Rainy,88,"2025-07-25 03:35:44"
1266,1278,30.1,Cloudy,77,"2025-09-10 03:24:44"
1267,1279,28.6,Rainy,80,"2025-09-07 00:20:44"
1268,1280,28.1,Rainy,81,"2025-06-15 04:33:44"
1269,1281,25.2,Sunny,83,"2025-10-08 00:57:44"
1270,1282,30.8,Cloudy,88,"2025-08-12 22:20:44"
1271,1283,29.1,Cloudy,87,"2025-06-27 03:20:44"
1272,1284,25.0,Cloudy,71,"2025-11-24 08:16:44"
1273,1285,28.0,Rainy,83,"2025-07-14 03:38:44"
1274,1286,25.1,Rainy,78,"2025-10-02 06:05:44"
1275,1287,26.9,Sunny,76,"2025-11-26 22:53:44"
1276,1288,25.1,Rainy,81,"2025-09-22 05:56:44"
1277,1289,25.8,Cloudy,82,"2025-07-26 00:32:44"
1278,1290,30.7,Rainy,77,"2025-09-30 08:45:44"
1279,1291,25.6,Cool,71,"2025-11-18 20:02:44"
1280,1292,28.9,Rainy,79,"2025-07-25 06:38:44"
1281,1293,25.5,Rainy,81,"2025-10-11 03:29:44"
1282,1294,27.9,Rainy,76,"2025-10-09 06:55:44"
1283,1295,29.5,Cloudy,81,"2025-09-08 20:41:44"
1284,1296,26.2,Cloudy,78,"2025-09-06 23:39:44"
1285,1297,27.2,Cool,74,"2025-11-22 07:26:44"
1286,1298,28.4,Cool,74,"2025-11-15 02:28:44"
1287,1299,25.6,Cloudy,80,"2025-08-24 07:17:44"
1288,1300,25.9,Rainy,78,"2025-08-26 19:56:44"
1289,1301,28.8,Sunny,79,"2025-10-06 06:15:44"
1290,1302,25.7,Cloudy,83,"2025-07-10 06:23:44"
1291,1303,27.2,Cloudy,87,"2025-08-16 03:55:44"
1292,1304,28.4,Sunny,75,"2025-11-15 20:09:44"
1293,1305,25.2,Sunny,83,"2025-10-30 18:29:44"
1294,1306,28.4,Rainy,76,"2025-09-07 22:35:44"
1295,1307,29.0,Hot,84,"2025-06-17 23:18:44"
1296,1308,26.3,Rainy,76,"2025-10-09 19:45:44"
1297,1309,26.6,Cloudy,79,"2025-07-05 20:52:44"
1298,1310,25.2,Cloudy,80,"2025-11-15 19:17:44"
1299,1311,25.5,Rainy,87,"2025-07-29 18:11:44"
1300,1312,25.2,Cloudy,87,"2025-07-08 19:44:44"
1301,1313,29.8,Rainy,79,"2025-08-07 21:16:44"
1302,1314,27.3,Cloudy,88,"2025-07-07 04:19:44"
1303,1315,28.0,Rainy,78,"2025-08-09 07:36:44"
1304,1316,27.2,Rainy,84,"2025-08-19 00:43:44"
1305,1317,28.0,Sunny,79,"2025-09-18 01:21:44"
1306,1318,29.7,Cloudy,77,"2025-09-21 21:01:44"
1307,1319,28.9,Cloudy,86,"2025-08-09 18:53:44"
1308,1320,25.7,Sunny,69,"2025-12-02 18:29:44"
1309,1321,25.3,Sunny,73,"2025-11-05 20:59:44"
1310,1322,29.1,Hot,78,"2025-06-10 23:32:44"
1311,1323,28.6,Cloudy,82,"2025-10-20 00:52:44"
1312,1324,28.7,Hot,80,"2025-06-18 02:42:44"
1313,1325,29.6,Cloudy,85,"2025-08-23 01:22:44"
1314,1326,29.0,Rainy,83,"2025-06-29 07:53:44"
1315,1327,25.7,Cool,67,"2025-12-03 06:25:44"
1316,1328,26.1,Sunny,79,"2025-11-18 04:36:44"
1317,1329,30.2,Rainy,82,"2025-06-15 19:22:44"
1318,1330,28.4,Cloudy,83,"2025-08-25 23:18:44"
1319,1331,29.9,Rainy,82,"2025-07-16 22:49:44"
1320,1332,24.2,Sunny,78,"2025-11-01 02:39:44"
1321,1333,25.5,Rainy,78,"2025-10-14 19:05:44"
1322,1334,24.2,Sunny,78,"2025-11-24 23:54:44"
1323,1335,27.3,Rainy,83,"2025-07-13 20:07:44"
1324,1336,26.2,Cloudy,75,"2025-11-24 21:51:44"
1325,1337,25.3,Cloudy,83,"2025-08-01 21:32:44"
1326,1338,29.6,Sunny,83,"2025-09-14 19:19:44"
1327,1339,25.2,Cool,76,"2025-11-27 08:36:44"
1328,1340,28.2,Sunny,83,"2025-10-10 19:31:44"
1329,1341,26.0,Rainy,76,"2025-09-10 06:16:44"
1330,1342,28.8,Cloudy,82,"2025-07-19 06:15:44"
1331,1343,27.3,Rainy,84,"2025-06-09 08:58:44"
1332,1344,30.7,Cloudy,78,"2025-08-27 19:19:44"
1333,1345,25.2,Sunny,83,"2025-10-30 18:58:44"
1334,1346,28.3,Rainy,75,"2025-09-14 02:19:44"
1335,1347,25.3,Rainy,82,"2025-06-24 21:47:44"
1336,1348,27.9,Cool,73,"2025-12-02 07:36:44"
1337,1349,29.2,Cloudy,81,"2025-10-02 08:34:44"
1338,1350,28.8,Rainy,83,"2025-10-30 22:53:44"
1339,1351,27.6,Cool,77,"2025-11-23 20:59:44"
1340,1352,27.1,Cool,72,"2025-11-12 21:02:44"
1341,1353,25.0,Rainy,88,"2025-07-31 04:53:44"
1342,1354,26.9,Hot,79,"2025-06-21 01:35:44"
1343,1355,29.4,Cloudy,84,"2025-09-11 02:31:44"
1344,1356,25.6,Rainy,87,"2025-08-20 08:38:44"
1345,1357,26.9,Rainy,80,"2025-09-29 06:45:44"
1346,1358,27.0,Cloudy,85,"2025-08-07 19:27:44"
1347,1359,26.4,Cloudy,85,"2025-07-14 08:58:44"
1348,1360,27.0,Sunny,74,"2025-11-06 22:42:44"
1349,1361,29.7,Rainy,84,"2025-06-16 05:13:44"
1350,1362,28.4,Cloudy,79,"2025-09-20 06:09:44"
1351,1363,30.8,Rainy,88,"2025-08-18 06:22:44"
1352,1364,27.1,Cool,78,"2025-11-07 04:17:44"
1353,1365,26.1,Rainy,79,"2025-07-07 01:13:44"
1354,1366,26.7,Cloudy,80,"2025-06-07 04:29:44"
1355,1367,25.9,Cloudy,88,"2025-08-08 03:41:44"
1356,1368,28.9,Cloudy,76,"2025-11-20 23:40:44"
1357,1369,29.3,Rainy,76,"2025-10-14 05:03:44"
1358,1370,25.0,Cloudy,85,"2025-06-18 00:42:44"
1359,1371,27.4,Cool,72,"2025-11-02 01:58:44"
1360,1372,29.0,Rainy,81,"2025-07-01 01:28:44"
