order_item_id,order_id,product_id,quantity,unit_price,subtotal,variant_selection,note
1887,729,13,2,34914,69828,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1888,729,26,2,25566,51132,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1889,730,24,3,48485,145455,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1890,731,27,3,63053,189159,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1891,731,2,1,31334,31334,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1892,731,25,1,69293,69293,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1893,732,27,3,55901,167703,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1894,733,28,3,44780,134340,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1895,733,4,2,53151,106302,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1896,734,64,3,43139,129417,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1897,734,48,3,26199,78597,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1898,734,52,1,63841,63841,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1899,735,8,2,71612,143224,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1900,735,15,2,71175,142350,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1901,735,26,2,51377,102754,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1902,735,18,1,32801,32801,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1903,736,64,2,59693,119386,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1904,737,61,2,58500,117000,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1905,738,20,3,47602,142806,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1906,738,24,2,37580,75160,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1907,739,24,1,38380,38380,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1908,739,17,1,64551,64551,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1909,739,5,1,27053,27053,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1910,740,33,3,49358,148074,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1911,740,44,1,70955,70955,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1912,740,43,2,27875,55750,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1913,741,78,2,37822,75644,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1914,741,76,1,44791,44791,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1915,741,80,1,51173,51173,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1916,742,78,3,41665,124995,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1917,742,81,3,41791,125373,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1918,743,29,2,71212,142424,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1919,743,44,1,73058,73058,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1920,743,33,2,72820,145640,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1921,743,43,3,74651,223953,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1922,744,79,2,73882,147764,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1923,744,71,2,34288,68576,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1924,744,72,1,30251,30251,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1925,744,81,2,53238,106476,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1926,745,76,1,30174,30174,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1927,745,72,2,32277,64554,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1928,745,79,2,34681,69362,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1929,746,35,2,68649,137298,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1930,747,72,3,53698,161094,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1931,747,74,1,48638,48638,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1932,747,79,3,65178,195534,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1933,747,77,2,38028,76056,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1934,748,71,2,40746,81492,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1935,748,80,2,70427,140854,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1936,748,76,2,66709,133418,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1937,749,37,2,50619,101238,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1938,749,44,2,66053,132106,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1939,749,30,2,69800,139600,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1940,749,31,3,51114,153342,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1941,750,68,1,31922,31922,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1942,750,48,1,64309,64309,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1943,750,58,1,40258,40258,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1944,751,16,1,41292,41292,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1945,751,7,3,37068,111204,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1946,751,8,3,59348,178044,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1947,751,28,1,50769,50769,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1948,752,15,2,65116,130232,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1949,752,11,3,45944,137832,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1950,752,6,1,33657,33657,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1951,753,15,2,68772,137544,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1952,753,14,3,30775,92325,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1953,753,25,2,55491,110982,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1954,753,6,2,66429,132858,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1955,754,21,1,32882,32882,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1956,755,48,1,28784,28784,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1957,755,69,1,67820,67820,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1958,755,52,1,55399,55399,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1959,755,65,3,70169,210507,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1960,756,9,3,27048,81144,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1961,756,17,2,47934,95868,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1962,756,8,2,37700,75400,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1963,756,13,3,52910,158730,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1964,757,62,1,63578,63578,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1965,758,25,2,40562,81124,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1966,758,26,2,38473,76946,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1967,758,17,3,50319,150957,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1968,758,21,3,64743,194229,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1969,759,1,1,56133,56133,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1970,760,69,1,27353,27353,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1971,761,62,2,58404,116808,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1972,761,58,1,38025,38025,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1973,761,48,1,67493,67493,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1974,761,55,3,41915,125745,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1975,762,80,1,64405,64405,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1976,762,59,3,37751,113253,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1977,762,13,1,51790,51790,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1978,762,61,3,62942,188826,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1979,763,56,1,38276,38276,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1980,763,43,3,72585,217755,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1981,764,18,3,46619,139857,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1982,764,51,1,58584,58584,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1983,764,20,3,26201,78603,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1984,764,27,1,40458,40458,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1985,765,66,3,28957,86871,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1986,765,37,3,63650,190950,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1987,765,42,3,34647,103941,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1988,765,17,1,49548,49548,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1989,766,17,3,49119,147357,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1990,767,6,2,45419,90838,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1991,767,36,1,26589,26589,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1992,768,67,2,67508,135016,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1993,769,23,3,27355,82065,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1994,769,27,2,54114,108228,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1995,769,5,3,58600,175800,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1996,769,19,1,65765,65765,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1997,770,23,2,63470,126940,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1998,771,54,3,68196,204588,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
1999,771,63,2,67781,135562,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2000,771,61,2,42032,84064,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2001,771,65,1,65309,65309,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2002,772,10,2,58531,117062,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2003,772,28,2,57164,114328,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2004,772,23,1,29458,29458,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2005,773,57,3,71287,213861,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2006,773,60,2,54082,108164,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2007,773,68,2,69890,139780,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2008,773,52,3,50577,151731,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2009,774,1,1,67862,67862,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2010,774,10,1,35365,35365,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2011,774,25,3,27500,82500,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2012,774,28,1,55811,55811,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2013,775,28,1,47703,47703,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2014,775,6,1,59032,59032,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2015,775,2,3,60858,182574,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2016,775,15,1,63441,63441,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2017,776,7,3,54384,163152,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2018,777,56,2,45683,91366,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2019,777,54,2,67353,134706,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2020,777,60,2,40021,80042,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2021,777,49,3,55206,165618,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2022,778,76,3,36509,109527,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2023,778,75,1,49480,49480,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2024,779,74,2,57245,114490,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2025,779,80,3,25772,77316,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2026,779,72,2,55721,111442,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2027,780,72,3,25598,76794,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2028,780,76,1,63669,63669,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2029,780,75,1,67601,67601,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2030,780,73,3,55927,167781,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2031,781,43,2,72496,144992,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2032,782,79,2,32956,65912,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2033,782,75,1,32432,32432,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2034,782,71,3,33289,99867,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2035,783,31,3,51218,153654,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2036,783,42,1,59162,59162,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2037,783,32,1,61188,61188,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2038,783,35,3,54479,163437,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2039,784,44,2,35472,70944,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2040,785,40,3,61503,184509,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2041,785,43,3,35646,106938,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2042,785,41,2,48073,96146,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2043,786,34,2,39534,79068,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2044,787,36,3,50541,151623,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2045,787,30,3,32987,98961,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2046,788,39,2,59966,119932,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2047,788,32,2,57819,115638,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2048,789,32,1,60583,60583,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2049,789,36,1,53917,53917,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2050,789,34,1,66594,66594,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2051,789,29,3,60859,182577,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2052,790,40,3,28808,86424,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2053,790,37,1,61018,61018,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2054,791,43,3,59114,177342,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2055,791,38,2,68843,137686,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2056,792,35,3,29316,87948,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2057,792,41,2,74437,148874,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2058,793,17,2,68904,137808,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2059,793,7,1,60777,60777,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2060,793,28,1,63543,63543,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2061,794,7,1,73129,73129,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2062,794,5,1,68176,68176,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2063,794,27,3,63415,190245,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2064,794,28,3,34102,102306,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2065,795,25,2,56597,113194,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2066,795,23,3,47935,143805,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2067,796,9,3,26416,79248,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2068,796,25,2,36425,72850,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2069,796,6,1,54025,54025,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2070,797,26,1,49383,49383,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2071,797,19,2,60255,120510,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2072,797,27,1,44438,44438,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2073,798,53,3,69175,207525,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2074,798,51,2,40248,80496,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2075,798,58,1,64966,64966,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2076,799,67,1,59976,59976,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2077,799,47,1,72742,72742,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2078,799,51,3,45853,137559,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2079,800,56,1,67292,67292,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2080,801,65,2,67723,135446,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2081,802,22,3,47286,141858,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2082,802,17,1,58323,58323,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2083,803,22,3,40732,122196,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2084,803,25,2,43333,86666,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2085,803,23,2,50133,100266,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2086,803,12,1,28105,28105,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2087,804,3,2,60310,120620,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2088,804,5,2,45028,90056,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2089,804,14,3,39360,118080,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2090,804,13,3,32399,97197,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2091,805,69,3,67375,202125,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2092,805,64,2,38537,77074,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2093,805,68,1,40485,40485,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2094,806,6,2,46218,92436,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2095,806,20,1,56967,56967,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2096,807,64,2,58501,117002,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2097,807,48,2,36748,73496,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2098,807,69,2,65016,130032,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2099,808,7,3,40212,120636,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2100,808,10,3,58140,174420,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2101,809,7,2,70198,140396,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2102,809,11,3,60476,181428,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2103,810,70,1,29238,29238,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2104,810,61,2,69829,139658,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2105,810,50,2,27318,54636,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2106,810,53,3,37933,113799,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2107,811,62,3,72410,217230,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2108,812,24,3,68267,204801,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2109,813,8,2,54367,108734,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2110,814,17,2,42360,84720,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2111,814,25,3,52501,157503,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2112,814,18,2,73394,146788,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2113,815,51,2,31425,62850,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2114,815,56,2,46187,92374,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2115,815,55,1,71661,71661,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2116,815,68,1,49753,49753,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2117,816,61,1,36575,36575,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2118,817,63,3,49977,149931,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2119,817,62,3,66635,199905,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2120,817,58,1,40142,40142,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2121,818,18,1,60639,60639,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2122,819,67,2,35677,71354,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2123,820,37,2,28413,56826,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2124,820,34,3,72572,217716,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2125,820,42,3,26446,79338,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2126,821,73,3,70492,211476,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2127,821,80,3,53500,160500,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2128,821,76,3,43054,129162,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2129,821,71,3,61100,183300,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2130,822,31,2,55100,110200,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2131,822,39,2,53633,107266,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2132,823,35,3,38997,116991,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2133,823,36,2,56630,113260,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2134,823,33,2,53048,106096,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2135,823,37,1,30984,30984,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2136,824,74,1,25682,25682,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2137,824,79,3,49874,149622,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2138,824,76,1,31599,31599,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2139,825,39,3,54929,164787,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2140,826,41,3,59578,178734,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2141,826,33,2,66899,133798,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2142,826,44,2,56126,112252,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2143,826,42,1,27633,27633,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2144,827,76,1,62677,62677,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2145,827,71,3,74048,222144,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2146,827,78,2,52662,105324,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2147,827,74,3,57132,171396,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2148,828,38,1,44384,44384,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2149,828,35,3,40947,122841,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2150,828,42,3,71613,214839,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2151,828,37,1,61145,61145,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2152,829,77,1,51600,51600,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2153,829,80,2,72929,145858,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
2154,829,78,3,68513,205539,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
